"id","word","parent","year","type","word_type"
"alpenhorn","alpenhorn","alphorn","1864","1","noun"
"brown Betty","brown Betty","Betty","1864","1","noun"
"barograph","barograph","barograph","1864","3","noun"
"candescence","candescence","candescence","1864","3","noun"
"Calabar bean","Calabar bean","Calabar","1864","1","noun"
"manual alphabet","manual alphabet","alphabet","1864","3","noun"
"alienist","alienist","alienist","1864","1","noun"
"lemon balm","lemon balm","balm","1864","1","noun"
"apiculture","apiculture","apiculture","1864","1","noun"
"bryozoan","bryozoan","bryozoan","1864","3","noun"
"apiculture","apiculture","apicultural","1864","1","noun"
"acetanilide","acetanilide","acetanilide","1864","3","noun"
"cannery","cannery","cannery","1864","1","noun"
"acetylene","acetylene","acetylenic","1864","1","noun"
"adnexa","adnexa","adnexal","1864","1","noun plural"
"barramundi","barramundi","barramundi","1864","1","noun, plural"
"carburize","carburize","carburize","1864","1","verb"
"applique[2]","applique","applique","1864","1","verb"
"calibrate","calibrate","calibrate","1864","3","verb"
"aestheticize","aestheticize","aestheticize","1864","1","verb"
"callus[2]","callus","callus","1864","1","verb"
"carburize","carburize","carburization","1864","1","verb"
"bid up","bid up","bid","1864","1","verb"
"calibrate","calibrate","calibrator","1864","3","verb"
"bid up","bid up","bidding","1864","1","verb"
"bumpy","bumpy","bumpy","1865","1","adjective"
"bacillary","bacillary","bacillar","1865","1","adjective"
"bumpy","bumpy","bumpily","1865","1","adjective"
"bacillary","bacillary","bacillary","1865","1","adjective"
"ash-blond","ash-blond","blonde","1865","1","adjective"
"ash-blond","ash-blond","ash","1865","1","adjective"
"aglitter","aglitter","aglitter","1865","1","adjective"
"bumpy","bumpy","bumpiness","1865","1","adjective"
"acerbic","acerbic","acerbic","1865","1","adjective"
"penny-ante","penny-ante","ante","1865","1","adjective"
"and how","and how","and","1865","1","adverb"
"beastly[2]","beastly","beastly","1865","1","adverb"
"button mushroom","button mushroom","button","1865","1","noun"
"marble cake","marble cake","cake","1865","1","noun"
"smart aleck","smart aleck","alec","1865","1","noun"
"absorption band","absorption band","absorption","1865","1","noun"
"briolette","briolette","briolette","1865","1","noun"
"anthemion","anthemion","anthemia","1865","1","noun"
"anthemion","anthemion","anthemion","1865","1","noun"
"breaking point","breaking point","breaking","1865","1","noun"
"bouncer","bouncer","bouncer","1865","1","noun"
"boilermaker","boilermaker","boilermaker","1865","1","noun"
"smart aleck","smart aleck","Aleck","1865","1","noun"
"camorra","camorra","Camorra","1865","1","noun"
"carbamide","carbamide","carbamide","1865","1","noun"
"alencon","alencon","Alencon","1865","1","noun"
"rabbit-eared bandicoot","rabbit-eared bandicoot","bandicoot","1865","1","noun"
"coffee cake","coffee cake","cake","1865","1","noun"
"horse's ass","horse's ass","ass","1865","3","noun"
"baccarat","baccarat","baccarat","1865","1","noun"
"carbide","carbide","carbide","1865","3","noun"
"absorption band","absorption band","band","1865","1","noun"
"buck[4]","buck","buck","1865","1","noun"
"autonomist","autonomist","autonomist","1865","1","noun"
"beast fable","beast fable","beast","1865","1","noun"
"atomizer","atomizer","atomizer","1865","1","noun"
"bach[2]","bach","batch","1865","1","verb"
"blinker[2]","blinker","blinker","1865","1","verb"
"bottle-feed","bottle-feed","bottle","1865","3","verb"
"blinker[2]","blinker","blinkered","1865","1","verb"
"bug[4]","bug","bug","1865","1","verb"
"bach[2]","bach","bach","1865","1","verb"
"aglare","aglare","aglare","1866","1","adjective"
"barbed wire","barbed wire","barbed","1866","1","noun"
"acetic anhydride","acetic anhydride","anhydride","1866","1","noun"
"amyloid","amyloid","amyloid","1866","1","noun"
"Anglophobe","Anglophobe","Anglophobe","1866","1","noun"
"adrenal[1]","adrenal","adrenal","1866","1","noun"
"barium sulfate","barium sulfate","barium","1866","1","noun"
"bromeliad","bromeliad","bromeliad","1866","1","noun"
"blank check","blank check","blank","1866","1","noun"
"ageratum","ageratum","Ageratum","1866","1","noun"
"acetic anhydride","acetic anhydride","acetic","1866","1","noun"
"Anglophobe","Anglophobe","Anglophobia","1866","1","noun"
"candlefish","candlefish","candlefish","1866","1","noun"
"potassium carbonate","potassium carbonate","carbonate","1866","1","noun"
"booger","booger","booger","1866","1","noun"
"booger","booger","bugger","1866","1","noun"
"barbituric acid","barbituric acid","barbituric","1866","1","noun"
"British English","British English","British","1866","1","noun"
"Anglophobe","Anglophobe","Anglophobic","1866","1","noun"
"calorie","calorie","calorie","1866","1","noun"
"aviation","aviation","aviation","1866","1","noun"
"baby carriage","baby carriage","baby","1866","1","noun"
"lead acetate","lead acetate","acetate","1866","1","noun"
"bushwhack","bushwhack","bushwhacker","1866","1","verb"
"bushwhack","bushwhack","bushwhack","1866","1","verb"
"bushwhack","bushwhack","bushwhacking","1866","1","verb"
"brainy","brainy","braininess","1867","1","adjective"
"all-around","all-around","all","1867","1","adjective"
"brainy","brainy","brainy","1867","1","adjective"
"all-around","all-around","around","1867","1","adjective"
"blinkered","blinkered","blinkered","1867","1","adjective"
"arctic[2]","arctic","arctic","1867","1","noun"
"amyl nitrate","amyl nitrate","amyl","1867","1","noun"
"absolute humidity","absolute humidity","absolute","1867","1","noun"
"harmonic analysis","harmonic analysis","analyses","1867","1","noun"
"batting average","batting average","batting","1867","1","noun"
"bye-bye[3]","bye-bye","bye","1867","1","noun"
"aquaculture","aquaculture","aquaculture","1867","1","noun"
"aphasia","aphasia","aphasia","1867","1","noun"
"book louse","book louse","book","1867","1","noun"
"aphasia","aphasia","aphasic","1867","1","noun"
"apple maggot","apple maggot","apple","1867","1","noun"
"broad jump","broad jump","broad","1867","1","noun"
"basilar membrane","basilar membrane","basilar","1867","1","noun"
"areaway","areaway","areaway","1867","1","noun"
"amyl nitrite","amyl nitrite","amyl","1867","1","noun"
"batting average","batting average","average","1867","1","noun"
"aquaculture","aquaculture","aquiculture","1867","1","noun"
"tonic accent","tonic accent","accent","1867","1","noun"
"cablegram","cablegram","cablegram","1867","1","noun"
"bedroll","bedroll","bedroll","1867","1","noun"
"ascender","ascender","ascender","1867","3","noun"
"strong breeze","strong breeze","breeze","1867","3","noun"
"brow[2]","brow","brow","1867","1","noun"
"aquaculture","aquaculture","aquacultural","1867","1","noun"
"boutonniere","boutonniere","boutonniere","1867","3","noun"
"harmonic analysis","harmonic analysis","analysis","1867","1","noun"
"amortize","amortize","amortizable","1867","1","verb"
"bowl over","bowl over","bowls","1867","1","verb"
"bowl over","bowl over","bowling","1867","1","verb"
"bowl over","bowl over","bowl","1867","1","verb"
"amortize","amortize","amortize","1867","1","verb"
"caddish","caddish","caddishly","1868","1","adjective"
"candlelit","candlelit","candlelit","1868","1","adjective"
"calcic","calcic","calcic","1868","1","adjective"
"abiological","abiological","abiological","1868","1","adjective"
"art[3]","art","Art","1868","1","adjective"
"caddish","caddish","caddishness","1868","1","adjective"
"candlelit","candlelit","candlelighted","1868","1","adjective"
"biotic","biotic","biotic","1868","1","adjective"
"adrenal[2]","adrenal","adrenal","1868","1","adjective"
"caddish","caddish","caddish","1868","1","adjective"
"California laurel","California laurel","California","1868","1","noun"
"argentite","argentite","argentite","1868","3","noun"
"sodium carbonate","sodium carbonate","carbonate","1868","1","noun"
"brushwork","brushwork","brushwork","1868","1","noun"
"baptisia","baptisia","Baptisia","1868","3","noun"
"aluminum sulfate","aluminum sulfate","aluminum","1868","1","noun"
"witches' brew","witches' brew","brew","1868","1","noun"
"Briticism","Briticism","Briticism","1868","1","noun"
"Cajun[1]","Cajun","Cajan","1868","1","noun"
"bathing suit","bathing suit","bathing","1868","1","noun"
"aortic arch","aortic arch","aortic","1868","1","noun"
"calla lily","calla lily","Calla","1868","1","noun"
"art form","art form","Art","1868","1","noun"
"benzyl","benzyl","benzylic","1868","1","noun"
"arsenopyrite","arsenopyrite","arsenopyrite","1868","1","noun"
"caner","caner","caner","1868","1","noun"
"alevin","alevin","alevin","1868","1","noun"
"azurite","azurite","azurite","1868","3","noun"
"cocoa butter","cocoa butter","cacao","1868","1","noun"
"spherical aberration","spherical aberration","aberration","1868","1","noun"
"aortic arch","aortic arch","arch","1868","1","noun"
"almandite","almandite","almandite","1868","3","noun"
"artistry","artistry","artistry","1868","1","noun"
"Cajun[1]","Cajun","Cajun","1868","1","noun"
"benzyl","benzyl","benzyl","1868","1","noun"
"berberis","berberis","Berberis","1868","3","noun"
"brisling","brisling","brisling","1868","3","noun"
"bryophyllum","bryophyllum","Bryophyllum","1868","3","noun"
"andradite","andradite","andradite","1868","1","noun"
"aortic arch","aortic arch","arches","1868","1","noun"
"alert[3]","alert","alert","1868","3","verb"
"bludgeon[2]","bludgeon","bludgeoned","1868","1","verb"
"bludgeon[2]","bludgeon","bludgeon","1868","1","verb"
"adsorb","adsorb","adsorb","1868","1","verb"
"adsorb","adsorb","adsorbable","1868","1","verb"
"brake[6]","brake","brake","1868","1","verb"
"blither","blither","blither","1868","1","verb"
"blither","blither","blithering","1868","1","verb"
"bivalent[1]","bivalent","bivalent","1869","1","adjective"
"jerry-built","jerry-built","built","1869","1","adjective"
"basipetal","basipetal","basipetal","1869","1","adjective"
"actuarial","actuarial","actuarially","1869","1","adjective"
"actuarial","actuarial","actuarial","1869","1","adjective"
"altricial","altricial","altricial","1869","1","adjective"
"bedside manner","bedside manner","bedside","1869","1","noun"
"angulation","angulation","angulation","1869","1","noun"
"carbamic acid","carbamic acid","carbamic","1869","1","noun"
"anthraquinone","anthraquinone","anthraquinone","1869","1","noun"
"carbon disulfide","carbon disulfide","carbon","1869","1","noun"
"alkaline earth metal","alkaline earth metal","alkaline","1869","1","noun"
"calcium hypochlorite","calcium hypochlorite","calcium","1869","1","noun"
"boric acid","boric acid","boric","1869","1","noun"
"potassium bromide","potassium bromide","bromide","1869","1","noun"
"backwash","backwash","backwash","1869","1","noun"
"agnostic[1]","agnostic","agnostic","1869","1","noun"
"calcium chloride","calcium chloride","calcium","1869","1","noun"
"cadmium sulfide","cadmium sulfide","cadmium","1869","1","noun"
"acetonitrile","acetonitrile","acetonitrile","1869","3","noun"
"lithium carbonate","lithium carbonate","carbonate","1869","1","noun"
"carboxyl","carboxyl","carboxyl","1869","1","noun"
"barbicel","barbicel","barbicel","1869","1","noun"
"ammonium chloride","ammonium chloride","ammonium","1869","1","noun"
"calcium carbonate","calcium carbonate","carbonate","1869","1","noun"
"blackface","blackface","blackface","1869","1","noun"
"ammonium sulfate","ammonium sulfate","ammonium","1869","1","noun"
"ethyl alcohol","ethyl alcohol","alcohol","1869","1","noun"
"bond paper","bond paper","bond","1869","1","noun"
"Akkadian","Akkadian","Akkadian","1869","1","noun"
"basic slag","basic slag","basic","1869","1","noun"
"ammonium nitrate","ammonium nitrate","ammonium","1869","1","noun"
"aleurone","aleurone","aleurone","1869","1","noun"
"cactus wren","cactus wren","Cactus","1869","1","noun"
"lead carbonate","lead carbonate","carbonate","1869","1","noun"
"carbon dioxide","carbon dioxide","carbon","1869","1","noun"
"agnostic[1]","agnostic","agnosticism","1869","1","noun"
"carboxyl","carboxyl","carboxylic","1869","1","noun"
"butyl","butyl","butyl","1869","1","noun"
"arsine","arsine","arsine","1869","1","noun"
"hydrogen bromide","hydrogen bromide","bromide","1869","1","noun"
"bitstock","bitstock","bitstock","1869","1","noun"
"Belleek","Belleek","Belleek","1869","1","noun"
"actinian","actinian","actinian","1869","1","noun"
"cacomistle","cacomistle","cacomistle","1869","1","noun"
"arachnid","arachnid","arachnid","1869","1","noun"
"aluminum oxide","aluminum oxide","aluminum","1869","1","noun"
"acetamide","acetamide","acetamide","1869","1","noun"
"magnesium carbonate","magnesium carbonate","carbonate","1869","1","noun"
"Ahura Mazda","Ahura Mazda","ahura","1869","1","noun"
"calcium carbonate","calcium carbonate","calcium","1869","1","noun"
"absorption spectrum","absorption spectrum","absorption","1869","1","noun"
"silver bromide","silver bromide","bromide","1869","1","noun"
"bicycle[2]","bicycle","bicyclist","1869","1","verb"
"bicycle[2]","bicycle","bicycle","1869","1","verb"
"arabicize","arabicize","Arabicize","1869","1","verb"
"bicycle[2]","bicycle","bicycler","1869","1","verb"
"beamish","beamish","beamish","1870","1","adjective"
"avian","avian","avian","1870","1","adjective"
"atemporal","atemporal","atemporal","1870","1","adjective"
"broadside[3]","broadside","broadside","1870","1","adverb"
"cardiograph","cardiograph","cardiographic","1870","1","noun"
"biogenesis","biogenesis","biogenetic","1870","1","noun"
"cardiograph","cardiograph","cardiography","1870","1","noun"
"innominate artery","innominate artery","artery","1870","1","noun"
"agate line","agate line","agate","1870","1","noun"
"biogenesis","biogenesis","biogenetically","1870","1","noun"
"adenoma","adenoma","adenomatous","1870","1","noun"
"blizzard","blizzard","blizzardly","1870","1","noun"
"arbitrageur","arbitrageur","arbitrager","1870","1","noun"
"arhat","arhat","arhat","1870","1","noun"
"Americanese","Americanese","Americanese","1870","1","noun"
"antonym","antonym","antonym","1870","1","noun"
"cardiograph","cardiograph","cardiograph","1870","1","noun"
"business suit","business suit","business","1870","1","noun"
"blizzard","blizzard","blizzard","1870","1","noun"
"antonym","antonym","antonymous","1870","1","noun"
"prima ballerina","prima ballerina","ballerina","1870","1","noun"
"bunk[4]","bunk","bunk","1870","3","noun"
"blizzard","blizzard","blizzardy","1870","1","noun"
"antonym","antonym","antonymy","1870","1","noun"
"abiogenesis","abiogenesis","abiogenesis","1870","1","noun"
"arhat","arhat","arhatship","1870","1","noun"
"black and tan","black and tan","black","1870","1","noun"
"buttonhook","buttonhook","buttonhook","1870","1","noun"
"cotton bollworm","cotton bollworm","bollworm","1870","1","noun"
"abiogenesis","abiogenesis","abiogenist","1870","1","noun"
"adenoma","adenoma","adenoma","1870","1","noun"
"black belt[1]","black belt","belt","1870","1","noun"
"angular momentum","angular momentum","angular","1870","1","noun"
"possessive adjective","possessive adjective","adjective","1870","1","noun"
"linear algebra","linear algebra","algebra","1870","1","noun"
"armload","armload","armload","1870","1","noun"
"biogenesis","biogenesis","biogenesis","1870","1","noun"
"calmative","calmative","calmative","1870","1","noun or adjective"
"burgle","burgle","burgle","1870","1","verb"
"bacterial","bacterial","bacterially","1871","1","adjective"
"bacterial","bacterial","bacterial","1871","1","adjective"
"beanbag","beanbag","beanbag","1871","1","noun"
"alpenglow","alpenglow","alpenglow","1871","1","noun"
"agraphia","agraphia","agraphia","1871","1","noun"
"bath mat","bath mat","Bath","1871","1","noun"
"boxer[2]","boxer","Boxer","1871","1","noun"
"air brake","air brake","air","1871","1","noun"
"angioma","angioma","angiomatous","1871","1","noun"
"bold[2]","bold","bold","1871","3","noun"
"abortion pill","abortion pill","abortion","1871","1","noun"
"binocular[2]","binocular","binocular","1871","1","noun"
"weather bureau","weather bureau","bureau","1871","1","noun"
"agenda","agenda","agenda","1871","1","noun"
"methyl bromide","methyl bromide","bromide","1871","1","noun"
"Brownian motion","Brownian motion","Brownian","1871","1","noun"
"butyl alcohol","butyl alcohol","butyl","1871","3","noun"
"atlatl","atlatl","atlatl","1871","1","noun"
"beanbag","beanbag","beanbags","1871","1","noun"
"gelada baboon","gelada baboon","baboon","1871","1","noun"
"bank holiday","bank holiday","bank","1871","1","noun"
"spelling bee","spelling bee","bees","1871","1","noun"
"air brake","air brake","brake","1871","1","noun"
"aquilegia","aquilegia","Aquilegia","1871","1","noun"
"bilirubin","bilirubin","bilirubin","1871","1","noun"
"angioma","angioma","angioma","1871","1","noun"
"beneficiation","beneficiation","beneficiation","1871","1","noun"
"cabin car","cabin car","cabin","1871","1","noun"
"beneficiation","beneficiation","beneficiate","1871","1","noun"
"butyl alcohol","butyl alcohol","alcohol","1871","3","noun"
"burglarize","burglarize","burglarize","1871","1","verb"
"altar of repose","altar of repose","altar","1872","3",""
"Archean","Archean","Archean","1872","1","adjective"
"albinotic","albinotic","albinotic","1872","1","adjective"
"bruising","bruising","bruising","1872","1","adjective"
"antipollution","antipollution","antipollution","1872","1","adjective"
"Adam[2]","Adam","Adam","1872","1","adjective"
"Archeozoic","Archeozoic","Archeozoic","1872","1","adjective"
"in camera","in camera","camera","1872","1","adverb"
"automatic writing","automatic writing","automatic","1872","1","noun"
"bunco","bunco","bunko","1872","1","noun"
"ascomycete","ascomycete","ascomycetous","1872","1","noun"
"square bracket","square bracket","bracket","1872","1","noun"
"isopropyl alcohol","isopropyl alcohol","alcohol","1872","1","noun"
"boardwalk","boardwalk","boardwalk","1872","1","noun"
"turtleback","turtleback","backed","1872","1","noun"
"blowfish","blowfish","blowfish","1872","1","noun"
"circuit breaker","circuit breaker","breaker","1872","1","noun"
"ascomycete","ascomycete","ascomycete","1872","1","noun"
"boliviano","boliviano","boliviano","1872","3","noun"
"aught[3]","aught","aught","1872","1","noun"
"bicentenary","bicentenary","bicentenary","1872","1","noun"
"ascomycete","ascomycete","Ascomycetes","1872","1","noun"
"axial skeleton","axial skeleton","axial","1872","1","noun"
"blepharospasm","blepharospasm","blepharospasm","1872","1","noun"
"canton flannel","canton flannel","Canton","1872","1","noun"
"double boiler","double boiler","boiler","1872","1","noun"
"Arbor Day","Arbor Day","arbor","1872","1","noun"
"buffalo soldier","buffalo soldier","buffalo","1872","1","noun"
"agnostic[2]","agnostic","agnostic","1873","1","adjective"
"avifauna","avifauna","avifauna","1873","1","noun"
"ape-man","ape-man","ape","1873","1","noun"
"bilingualism","bilingualism","bilingualism","1873","1","noun"
"critical angle","critical angle","Angles","1873","1","noun"
"aeroplane","aeroplane","aeroplane","1873","1","noun"
"alluvial fan","alluvial fan","alluvial","1873","1","noun"
"calcium oxalate","calcium oxalate","calcium","1873","1","noun"
"avifauna","avifauna","avifaunal","1873","1","noun"
"physical anthropology","physical anthropology","anthropologist","1873","1","noun"
"acrylate","acrylate","acrylate","1873","1","noun"
"physical anthropology","physical anthropology","anthropology","1873","1","noun"
"blueback herring","blueback herring","blueback","1873","1","noun"
"airman","airman","airman","1873","1","noun"
"news agency","news agency","agency","1873","1","noun"
"brilliantine","brilliantine","brilliantine","1873","1","noun"
"butyrate","butyrate","butyrate","1873","1","noun"
"California sea lion","California sea lion","California","1873","1","noun"
"batfish","batfish","batfish","1873","1","noun"
"caisson disease","caisson disease","caisson","1873","1","noun"
"agoraphobia","agoraphobia","agoraphobia","1873","1","noun"
"association football","association football","association","1873","1","noun"
"capful","capful","capful","1873","1","noun"
"beast epic","beast epic","beast","1873","1","noun"
"abortifacient","abortifacient","abortifacient","1873","1","noun"
"anorexia nervosa","anorexia nervosa","anorexia","1873","1","noun"
"aquavit","aquavit","aquavit","1873","1","noun"
"brominate","brominate","brominate","1873","1","verb"
"brominate","brominate","bromination","1873","1","verb"
"blackbird[2]","blackbird","blackbird","1873","3","verb"
"blackbird[2]","blackbird","blackbirding","1873","3","verb"
"aero[1]","aero","aero","1874","1","adjective"
"anemophilous","anemophilous","anemophilous","1874","1","adjective"
"ben trovato","ben trovato","Ben","1874","1","adjective"
"burley","burley","Burley","1874","1","noun"
"bedtime story","bedtime story","bedtime","1874","1","noun"
"pernicious anemia","pernicious anemia","Anemia","1874","1","noun"
"Adventism","Adventism","Adventism","1874","1","noun"
"Adventism","Adventism","Adventist","1874","1","noun"
"California poppy","California poppy","California","1874","1","noun"
"brolly","brolly","brolly","1874","3","noun"
"ethyl acetate","ethyl acetate","acetate","1874","1","noun"
"cakewalk","cakewalk","cakewalk","1874","1","noun"
"cakewalk","cakewalk","cakewalker","1874","1","noun"
"aldol","aldol","aldolization","1874","1","noun"
"cable car","cable car","cable","1874","1","noun"
"biplane","biplane","biplane","1874","1","noun"
"baleen whale","baleen whale","baleen","1874","1","noun"
"aldol","aldol","aldol","1874","1","noun"
"army ant","army ant","army","1874","1","noun"
"badminton","badminton","badminton","1874","1","noun"
"pilgrim bottle","pilgrim bottle","bottle","1874","1","noun"
"base hit","base hit","base","1874","1","noun"
"atomic mass","atomic mass","atomic","1874","1","noun"
"army ant","army ant","ant","1874","1","noun"
"self-actualize","self-actualize","actualization","1874","1","verb"
"self-actualize","self-actualize","actualize","1874","1","verb"
"achy","achy","achy","1875","1","adjective"
"acropetal","acropetal","acropetally","1875","1","adjective"
"aculeate","aculeate","aculeate","1875","1","adjective"
"afebrile","afebrile","afebrile","1875","1","adjective"
"optically active","optically active","active","1875","1","adjective"
"acropetal","acropetal","acropetal","1875","1","adjective"
"locomotor ataxia","locomotor ataxia","ataxia","1875","1","noun"
"betel palm","betel palm","betel","1875","1","noun"
"abducent nerve","abducent nerve","abducens","1875","1","noun"
"still alarm","still alarm","alarm","1875","1","noun"
"abducent nerve","abducent nerve","abducent","1875","1","noun"
"amyotrophic lateral sclerosis","amyotrophic lateral sclerosis","amyotrophic","1875","1","noun"
"atheroma","atheroma","atheroma","1875","1","noun"
"associationism","associationism","associationist","1875","1","noun"
"barogram","barogram","barogram","1875","1","noun"
"French bulldog","French bulldog","bulldog","1875","1","noun"
"ascospore","ascospore","ascospore","1875","1","noun"
"bucket shop","bucket shop","bucket","1875","1","noun"
"asynchrony","asynchrony","asynchronism","1875","1","noun"
"adrenal gland","adrenal gland","adrenal","1875","1","noun"
"butane","butane","butane","1875","1","noun"
"body cavity","body cavity","body","1875","1","noun"
"phosphor bronze","phosphor bronze","bronze","1875","1","noun"
"betaine","betaine","betaine","1875","1","noun"
"bootstrap[1]","bootstrap","bootstrap","1875","1","noun"
"atheroma","atheroma","atheromatous","1875","1","noun"
"associationism","associationism","associationistic","1875","1","noun"
"ametropia","ametropia","ametropic","1875","1","noun"
"associationism","associationism","associationism","1875","1","noun"
"fibrovascular bundle","fibrovascular bundle","bundle","1875","1","noun"
"antisepsis","antisepsis","antisepsis","1875","1","noun"
"atheroma","atheroma","atheromata","1875","1","noun"
"billing","billing","billing","1875","1","noun"
"ascospore","ascospore","ascosporic","1875","1","noun"
"analgesic","analgesic","analgesic","1875","1","noun"
"Barolo","Barolo","barolo","1875","1","noun"
"special assessment","special assessment","assessment","1875","1","noun"
"ametropia","ametropia","ametropia","1875","1","noun"
"lateral bud","lateral bud","Bud","1875","1","noun"
"ant cow","ant cow","ant","1875","1","noun"
"ahimsa","ahimsa","ahimsa","1875","1","noun"
"ascogonium","ascogonium","ascogonium","1875","1","noun"
"antinode","antinode","antinode","1875","1","noun"
"burnsides","burnsides","burnsides","1875","1","noun plural"
"absorbing","absorbing","absorbing","1876","1","adjective"
"absorbing","absorbing","absorbingly","1876","1","adjective"
"store-bought","store-bought","bought","1876","1","adjective"
"amylolytic","amylolytic","amylolysis","1876","1","adjective"
"bulbar","bulbar","bulbar","1876","1","adjective"
"amylolytic","amylolytic","amylolytic","1876","1","adjective"
"benignancy","benignancy","benignancy","1876","1","noun"
"British thermal unit","British thermal unit","British","1876","1","noun"
"cardiogram","cardiogram","cardiogram","1876","1","noun"
"double bassoon","double bassoon","bassoon","1876","3","noun"
"borneol","borneol","borneol","1876","1","noun"
"Abyssinian","Abyssinian","Abyssinian","1876","1","noun"
"bunkhouse","bunkhouse","bunkhouse","1876","1","noun"
"arthropod","arthropod","arthropodan","1876","1","noun"
"adventitia","adventitia","adventitia","1876","1","noun"
"arthropod","arthropod","arthropod","1876","1","noun"
"vernier caliper","vernier caliper","caliper","1876","3","noun"
"binomial coefficient","binomial coefficient","binomial","1876","1","noun"
"Bermuda onion","Bermuda onion","Bermuda","1876","1","noun"
"bride-price","bride-price","Bride","1876","1","noun"
"allotrope","allotrope","allotrope","1876","1","noun"
"backsaw","backsaw","backsaw","1876","3","noun"
"bulldozer","bulldozer","bulldozer","1876","1","noun"
"bimetallism","bimetallism","bimetallism","1876","1","noun"
"buckle[3]","buckle","buckle","1876","3","noun"
"vernier caliper","vernier caliper","calipers","1876","3","noun"
"bimetallism","bimetallism","bimetallist","1876","1","noun"
"bimetallism","bimetallism","bimetallistic","1876","1","noun"
"autoclave[1]","autoclave","autoclave","1876","1","noun"
"arthropod","arthropod","Arthropoda","1876","1","noun"
"bulldoze","bulldoze","bulldoze","1876","1","verb"
"batch[2]","batch","bach","1876","1","verb"
"batch[2]","batch","batcher","1876","1","verb"
"caliper[2]","caliper","calipers","1876","1","verb"
"caliper[2]","caliper","caliper","1876","1","verb"
"batch[2]","batch","batch","1876","1","verb"
"biramous","biramous","biramous","1877","1","adjective"
"bactericidal","bactericidal","bactericide","1877","1","adjective"
"bactericidal","bactericidal","bactericidal","1877","1","adjective"
"aswirl","aswirl","aswirl","1877","1","adjective"
"amido","amido","amido","1877","1","adjective"
"biannual","biannual","biannual","1877","1","adjective"
"biannual","biannual","biannually","1877","1","adjective"
"Baume","Baume","Baume","1877","1","adjective"
"buttonhole stitch","buttonhole stitch","buttonhole","1877","1","noun"
"carbonnade","carbonnade","carbonade","1877","1","noun"
"buck[3]","buck","buck","1877","3","noun"
"status quo ante","status quo ante","ante","1877","1","noun"
"anthozoan","anthozoan","anthozoan","1877","1","noun"
"fruit bat","fruit bat","bats","1877","1","noun"
"autogamy","autogamy","autogamy","1877","1","noun"
"blastomere","blastomere","blastomere","1877","1","noun"
"butylene","butylene","butylene","1877","1","noun"
"Camembert","Camembert","Camembert","1877","1","noun"
"benzene ring","benzene ring","benzene","1877","1","noun"
"belly button","belly button","buttons","1877","3","noun"
"acetaldehyde","acetaldehyde","acetaldehyde","1877","1","noun"
"anorak","anorak","anorak","1877","1","noun"
"autogamy","autogamy","autogamous","1877","1","noun"
"agent provocateur","agent provocateur","agent","1877","1","noun"
"capitalism","capitalism","capitalism","1877","1","noun"
"ontological argument","ontological argument","argument","1877","1","noun"
"archenteron","archenteron","archenteron","1877","1","noun"
"belly button","belly button","button","1877","3","noun"
"anthozoan","anthozoan","Anthozoa","1877","1","noun"
"baroque[2]","baroque","Baroque","1877","1","noun"
"blastocoel","blastocoel","blastocoele","1877","1","noun"
"burning ghat","burning ghat","burning","1877","1","noun"
"belly button","belly button","belly","1877","3","noun"
"optical activity","optical activity","activity","1877","1","noun"
"adipic acid","adipic acid","adipic","1877","1","noun"
"acridine","acridine","acridine","1877","3","noun"
"benzophenone","benzophenone","benzophenone","1877","1","noun"
"bushel[2]","bushel","bushel","1877","3","verb"
"bushel[2]","bushel","busheler","1877","3","verb"
"aboveground","aboveground","aboveground","1878","1","adjective"
"god-awful","god-awful","awful","1878","1","adjective"
"amylopsin","amylopsin","amylopsin","1878","1","noun"
"creme de cacao","creme de cacao","cacao","1878","3","noun"
"bryophyte","bryophyte","bryophytic","1878","1","noun"
"advanced degree","advanced degree","advanced","1878","1","noun"
"backflow","backflow","backflow","1878","1","noun"
"cork cambium","cork cambium","cambium","1878","1","noun"
"alcyonarian","alcyonarian","alcyonarian","1878","1","noun"
"bryophyte","bryophyte","bryophyte","1878","1","noun"
"push button","push button","buttons","1878","1","noun"
"Salvation Army","Salvation Army","army","1878","1","noun"
"ameloblast","ameloblast","ameloblast","1878","1","noun"
"robber baron","robber baron","baron","1878","1","noun"
"Bullock's oriole","Bullock's oriole","bullock","1878","1","noun"
"block letter","block letter","block","1878","1","noun"
"bang[4]","bang","bhang","1878","1","noun"
"bacteroid","bacteroid","bacteroid","1878","1","noun"
"hard candy","hard candy","candy","1878","1","noun"
"business end","business end","business","1878","1","noun"
"African gray","African gray","African","1878","1","noun"
"alexia","alexia","Alexia","1878","1","noun"
"bang[4]","bang","bang","1878","1","noun"
"alcyonarian","alcyonarian","Alcyonaria","1878","1","noun"
"apogamy","apogamy","apogamy","1878","3","noun"
"bang[5]","bang","bang","1878","1","verb"
"come across","come across","across","1878","1","verb"
"come across","come across","Came","1878","1","verb"
"cardiovascular","cardiovascular","cardiovascular","1879","1","adjective"
"authoritarian","authoritarian","authoritarian","1879","1","adjective"
"blocky","blocky","blocky","1879","3","adjective"
"ad hoc[2]","ad hoc","ad","1879","1","adjective"
"aperiodic","aperiodic","aperiodicity","1879","1","adjective"
"aperiodic","aperiodic","aperiodic","1879","1","adjective"
"alkyl[1]","alkyl","alkyl","1879","1","adjective"
